1900808,21-11-2008 18:49:13,-44.27,65.74,237,"INACTIVE","USA"
1900809,23-11-2008 01:03:40,-44.16,66.43,237,"INACTIVE","USA"
1900810,23-11-2008 11:36:33,-44.00,67.41,77,"INACTIVE","USA"
1900811,24-11-2008 11:48:27,-43.92,68.50,184,"INACTIVE","USA"
1900812,25-11-2008 15:03:29,-43.69,70.97,72,"INACTIVE","USA"
1900813,26-11-2008 00:58:19,-43.93,71.75,215,"INACTIVE","USA"
1900814,3-12-2008 01:03:29,-9.13,54.60,67,"INACTIVE","OTHERS"
1900815,21-11-2008 23:39:47,-7.88,54.96,91,"INACTIVE","OTHERS"
1900816,22-11-2008 16:54:45,-10.61,54.98,286,"ACTIVE","OTHERS"
1900817,23-11-2008 10:29:18,-12.18,54.82,65,"INACTIVE","OTHERS"
1900830,11-5-2009 03:17:25,-5.26,42.42,149,"INACTIVE","OTHERS"
